Record Number,Common Name,Code,Scientific (Latin) Name,Locality,Observation Date,Observer,Breeding Evidence,Nest Structure or Substrate,Nest Height (meters),Observation Details,Comments,Latitude,Longitude,Location Certainty (meters),Elevation (meters),Photo Link,Sources,x,y
4327,Song Sparrow,SOSP,Melospiza melodia,"Carpinteria, Rincon Ck x Bates Rd",24 Feb 1989,"Holmgren, M.",Agitated Behavior (clarify),,,"1 pair appears to be breeding: adherence to nest site in vines hanging from Sycamore, female twittering and issued breeding season call note.","I listened from car for 15 minutes near the bridge, then walked creek bottom from bridge to 40m upstream, but I could not penetrate further upstream without boots. Monarch butterflys at Bates; ~10 individuals. ",34.379,-119.47526,25,22,,RINCON2 24 Feb 1989.pdf,-13299925.105593966,4079806.708263551
4339,Song Sparrow,SOSP,Melospiza melodia,"Carpinteria, Rincon Ck x Bates Rd",9 Jun 1990,"Holmgren, M.",Juvenile Independent,,,3 minimum juveniles,"I listened from the car from 0813 to 0842, then I donned my untrusty water wear and hiked down creek no more than one quarter mile until 0930 hrs. I then walked up Creek in the creek bed from the bridge approximately 1/3 mile to where the old asphalt one lane road on the Ventura County side of the creek gave way to agricultural fields (of babies breath this year).",34.37949,-119.47544,50,19,,Rincon Creek downstream Bates Bridge 9 June 1990.pdf,-13299945.143102309,4079872.7998111863
4382,Song Sparrow,SOSP,Melospiza melodia,Goleta Slough,21 Jun 1995,"Uyehara, J.",Fledgling out of Nest--Brancher,,,fledgling with no tail seen,,34.42503,-119.85299,,1,,Goleta Slough Uyehara 21 June 1995.pdf,-13341973.81685131,4086016.9567122557
4392,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Los Carneros Wetland",17 May 1988,"Holmgren, M.",Carrying Food,,,"Juv seen, adult carrying food",,34.43198,-119.85159,80,3,,Los Carneros Wetland 17 May 1988.pdf,-13341817.9695642,4086954.9297300824
4413,Song Sparrow,SOSP,Melospiza melodia,"Goleta Slough, East Storke Campus Wetland (UCSB)",14 Jun 1995,"Holmgren, M.",Territorial Defense,,,adult defending nest,,34.42137,-119.85703,100,0,,Goleta Slough East Storke Campus Wetlands 14 June 1995.pdf,-13342423.547594113,4085523.033921459
4417,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Grant Rd",7 Jun 1995,"Holmgren, M.",Fledgling under Parental Care,,,fledgling under parental care,,34.7905,-120.51346,320,88,,VAFB N 7 June 1995.pdf,-13415497.000935543,4135447.2514844676
4443,Song Sparrow,SOSP,Melospiza melodia,"San Marcos Foothills, No-name Creek",11 Jul 1999,"Holmgren, M.",Fledgling under Parental Care,,,Barely flying juv near cattails,"With Meisel, H.  S end of No-name Creek",34.45645,-119.75558,,90,,San Marcos Foothills 11 July 99.doc,-13331130.185253138,4090258.0254766513
4463,Song Sparrow,SOSP,Melospiza melodia,"San Marcos Foothills, Cieneguitas Ck",2 Jul 2000,"Holmgren, M.",Aborted nesting,Coast Live Oak,,"Terminated nest along Cieneguitas Creek, no waxy powder in nest, 1.5' from creek top","no waxy powder in nest, 1.5' from creek top,",34.45985,-119.75373,25,107,,San Marcos Foothills 2 July 2000.pdf,-13330924.244195169,4090717.052830273
4523,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Andree Clark Bird Refuge",19 Jul 2014,"Compton, D.",Feeding Fledgling,,,adult feeding Brown-headed Cowbird fledgling,,34.42245,-119.6600479,50,3,,observer,-13320495.600526724,4085668.7793814205
4633,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB, West Storke Campus",28 May 2013,"Compton, D.",Fledgling Begging,,,begging fledgling under parental care,,34.41964,-119.86459,20,1,,observer,-13343265.122944511,4085289.575209536
4656,Song Sparrow,SOSP,Melospiza melodia,"Goleta, wetlands at Mesa x Los Carneros Rd",25 Apr 2013,"Compton, D.",Fledgling Begging,,,begging fledgling,,34.42059,-119.86144,20,4,,observer,-13342914.466548512,4085417.7744822823
4750,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck mitigation area",13 May 2012,"Compton, D.",Carrying Food,,,food carry,,34.42427,-119.80653,20,8,,observer,-13336801.913309053,4085914.3917309777
4775,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Atascadero Ck",13 May 2012,"Compton, D.",Juvenile Independent,,,juvenile,,34.42531,-119.80433,30,6,,observer,-13336557.010429308,4086054.7440456594
4787,Song Sparrow,SOSP,Melospiza melodia,Isla Vista,12 Apr 2013,"Compton, D.",Fledgling Begging,,,two begging fledlings under parental care,"nr Camino Majorca. Fresh, possibly force-fledged, with short tails and pale gapes",34.41109,-119.87024,10,10,,observer,-13343894.078067495,4084135.847289446
4872,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Santa Ynez River Estuary",2 Apr 2017,"Compton, D.",Fledgling under Parental Care,,,fledgling very young with adults in close proximity,"With Holmgren, M. In ditch along entrance road.",34.68672,-120.5944,5,7,,,-13424507.20052035,4121388.7227462833
4919,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",9 May 2002,"Ball, M.",Fledgling under Parental Care,,,2 fledglings with full tails under parental care,"With Hernandez, N., Rynas, E., Yang, A. Lagoon area IN.",34.41012,-119.84892,50,11,,Campus Lagoon breeding evidence 9 May 2002.pdf,-13341520.74652378,4084004.9639688586
4970,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",19 Jun 2006,"Holmgren, M.",Delivering Food to Nest or Cavity,,,"Adult Carrying food trying to get to nestling giving call notes. On 20 July 2006, Compton observed begging juvenile following female in this same area.",In northern Zone 2,34.40971,-119.85055,15,8,,"Campus Lagoon Survey data for 19 June 2006, p. 7b",-13341702.197293775,4083949.642609288
4971,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",19 Jun 2006,"Holmgren, M.",Delivering Food to Nest or Cavity,,,Adult carrying fecal sac away; other adult delievered food to presumed nest.,In Manzanita Village restoration along coast.,34.40796,-119.85141,10,14,,"Campus Lagoon Survey data for 19 June 2006, p. 7b",-13341797.932055855,4083713.517903663
4972,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",19 Jun 2006,"Holmgren, M.",Nestling in Nest,,,Nest with nestling,In Zone 1,34.40807,-119.8504,15,11,,"Campus Lagoon Survey data for 19 June 2006, p. 7b",-13341685.499370156,4083728.3598825266
4974,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",20 Jul 2006,"Holmgren, M.",Carrying Food,,,carrying food,"In Zone IS. With Richardson, D.",34.40796,-119.84962,20,12,,Campus Lagoon survey 20 July 2006,-13341598.670167336,4083713.517903663
4980,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",20 Jul 2006,"Compton, D.",Fledgling Begging,,,female with begging fledgling,In Z3. With Lisa Stratton,34.40956,-119.85062,15,12,,Campus Lagoon survey 20 July 2012,-13341709.98965813,4083929.403155245
4983,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",9 Aug 2006,"Compton, D.",Fledgling Begging,,,begging fledgling,In Zone IS. With Lisa Stratton,34.40716,-119.84893,20,19,,Campus Lagoon survey 9 August 2013,-13341521.859718688,4083605.5768263033
5010,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Slough Rd",22 Apr 2017,"Compton, D.",Feeding Fledgling,,,adult feeding begging fledgling with yellow gape,,34.41196,-119.87653,20,4,,observer,-13344594.277664581,4084253.2387753855
5060,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",25 Apr 2017,"Stratton, L.",Fledgling Begging,,,family of 4 sparrows begging from adults,"With Fontaine, D. On Lagoon Island North",34.40815,-119.8478,25,16,,CCBER Campus Lagoon database,-13341396.068694092,4083739.154061229
5122,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, Lake Cyn",11 May 2015,"Chavez, J.",Fledgling Begging,,,One begging juvenile seen,at Ponds,34.71328,-120.50287,15,48,,S23416350,-13414318.127528043,4124984.985176916
5128,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Valley, Santa Barbara Ranch",5 May 2017,"Holmgren, M.",Fledgling under Parental Care,,,"Adult tending fledgling recently out of nest, many ventrilocal 'tick' notes given.",,34.56159,-119.90838,10,233,,S36568702,-13348139.803446349,4104461.4342037127
5147,Song Sparrow,SOSP,Melospiza melodia,"N VAFB, San Antonio Ck, Barka Slough",18 May 2013,"Chavez, J.",Feeding Fledgling,,,Observed two juveniles. One being fed by a parent bird.,,34.76538,-120.46561,152,86,,S14159739,-13410170.363301085,4132042.757223069
5185,Song Sparrow,SOSP,Melospiza melodia,"Santa Maria, Waller Park",21 May 2011,"Chavez, J.",Carrying Nesting Material,,,Carrying nest material,,34.9051,-120.44215,15,78,,,-13407558.808047073,4150992.0799469245
5228,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Slough Rd",7 May 2017,"Compton, D.",Fledgling Begging,,,"Persistently begging fledgling in close association with adult, but possibly feeding itself. The adult appeared to be foraging for itself.",,34.412527,-119.875605,20,2,,observer,-13344491.307135599,4084329.746297576
5367,Song Sparrow,SOSP,Melospiza melodia,Burton Mesa Preserve,30 Apr 2004,"Holmgren, M.",Fledgling under Parental Care,,,Fledgling under parental Care,"between Pts 252 and 253. With Gallardo, L.; Gevirtz, E.",34.69525,-120.45656,100,55,,Burton Mesa Preserve 30 April 2004.pdf,-13409162.921909405,4122543.571265911
5417,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Slough Rd",20 May 2017,"Compton, D.",Fledgling Begging,,,Begging fledgling under parental care,,34.41345,-119.874999,20,2,,S37010825,-13344423.847524177,4084454.2913980903
5448,Song Sparrow,SOSP,Melospiza melodia,"Sierra Madre Mtns, Colson Cyn",20 May 2017,"Chavez, J.",Fledgling under Parental Care,,,Two fledglings under parental care (photo),,34.93931,-120.19385,30,452,https://goo.gl/bcjeUd,S37018644,-13379918.178483106,4155636.6709791757
5461,Song Sparrow,SOSP,Melospiza melodia,Gaviota Hot Springs trailhead,29 May 2017,"Compton, D.",Fledgling Begging,,,"Begging fledgling, and adult later delivering food (insects) to the area.",,34.50315,-120.21926,20,199,,observer,-13382746.806744162,4096564.5372048933
5494,Song Sparrow,SOSP,Melospiza melodia,"Santa Rosa Isl, Lobo Canyon",27 May 2017,"Stapelmann, C.",Multiple Singing males (give number),,,More than 15 singing males heard in the canyon,,34.01113,-120.09534,150,35,,S37256888,-13368952.09544506,4030296.611131014
5529,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Mtns, Kinevan Rd",6 May 1993,"Holmgren, M.",Visiting Probable Nest Site,,,Giving nest attendance notes,,34.50678,-119.82485,200,631,,Kinevan 6 May 93.pdf,-13338841.286380386,4097054.8915056186
5549,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",4 Jun 2017,"Holmgren, M.",Fledgling under Parental Care,,,"Soft 'tic' notes from shrub, adult trying to get near it. Could be a nestling.",between Cathedral Oaks and Berkeley,34.45159,-119.81488,20,28,,S37382520,-13337731.43105718,4089601.9188282816
5580,Song Sparrow,SOSP,Melospiza melodia,Cachuma Lake,7 Jun 2017,"Holmgren, M.",Nestling in Nest,Coyotebrush,0.5,"Nest with 4 nestlings, eyes closed",Baccharis pilularis was 0.8 m high.,34.57352,-119.94711,5,232,https://goo.gl/U3J6Pi,S37458046,-13352451.207324771,4106074.196320973
5602,Song Sparrow,SOSP,Melospiza melodia,San Pedro Ck N of Cathedral Oaks,26 Jun 1999,"Holmgren, M.",Juvenile Independent,,,2 juvs at different points,Goleta Creeks inventory effort for the bird breeding season of 1999.,34.45409,-119.84343,250,33,,San Pedro 26 June 99 edited.docx,-13340909.602519326,4089939.417479244
5630,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Mtns, Kinevan Ranch",4 Jul 2001,"Holmgren, M.",Fledgling under Parental Care,,,ad+ fledgling under pc,"With Kelly, M.",34.50705,-119.82603,50,614,,Kinevan 4 July 2001.pdf,-13338972.643379522,4097091.364992871
5635,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Mtns, Kinevan Rd",4 Jul 2001,"Holmgren, M.",Fledgling under Parental Care,,,dependent fledgling with adult,"With Kelly, M.",34.50695,-119.82139,400,610,,Kinevan 4 July 2001.pdf,-13338456.120942242,4097077.856280113
5694,Song Sparrow,SOSP,Melospiza melodia,"Sierra Madre Mtns, Colson Cyn",21 Jun 2017,"Holmgren, M.",Fledgling under Parental Care,,,Fledgling with adult,0829hrs,34.93965,-120.17854,100,538,,S37752169,-13378213.87707906,4155682.8414986394
5697,Song Sparrow,SOSP,Melospiza melodia,"Sierra Madre Mtns, Colson Cyn",21 Jun 2017,"Holmgren, M.",Fledgling under Parental Care,,,fledgling with adult,0937hrs,34.93871,-120.18619,15,484,,S37753022,-13379065.471183628,4155555.1940588234
5703,Song Sparrow,SOSP,Melospiza melodia,"Sierra Madre Mtns, Colson Cyn",21 Jun 2017,"Holmgren, M.",Carrying Food,,,adult carrying food.,,34.93909,-120.19018,25,781,,not eBirded,-13379509.635951893,4155606.796039167
5718,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, W side of Devereux Slough",14 Jun 2017,"Holmgren, M.",Fledgling under Parental Care,,,2 adults tending one fledgling issuing 'seep' calls,With J. Nielsen,34.41298,-119.88078,10,8,,COPR_Monthly_Bird_Surveys_20170614.pdf,-13345067.385500455,4084390.871727706
5759,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",29 Jun 2017,"Holmgren, M.",Family Group in Close Association,,,"family of 4 together, at least 2 fledglings",Lagoon 'Island',34.40767,-119.84797,50,20,,CCBER Field Note Archive,-13341414.993007528,4083674.3891438474
5760,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",29 Jun 2017,"Holmgren, M.",Fledgling under Parental Care,,,fledgling with adult,Lagoon 'Island',34.4078,-119.84983,20,9,,CCBER Field Note Archive,-13341622.047260402,4083691.9296056093
5761,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",29 Jun 2017,"Holmgren, M.",Family Group in Close Association,,,adult with 2 fledglings,Lagoon 'Island',34.41007,-119.85078,50,12,,CCBER Field Note Archive,-13341727.800776657,4083998.217447074
5762,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",29 Jun 2017,"Holmgren, M.",Fledgling under Parental Care,,,adult with fledgling,Lagoon 'Island',34.40822,-119.84924,10,17,,CCBER Field Note Archive,-13341556.368760834,4083748.5989760635
5782,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",20 Mar 2002,"Holmgren, M.",Agitated Behavior (clarify),,,"Ventrilocal adult, suspect nestling or fledgling here",,34.4103,-119.84908,15,9,,"CCBER FN Archive, Campus Lagoon Survey Data 20 March 2002",-13341538.557642307,4084029.2514806646
5790,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",11 Apr 2002,"Holmgren, M.",Fledgling with Presumed Parent,,,fledgling with tail nearly full-grown,,34.40612,-119.84578,15,16,,Campus Lagoon 11 April 2002.pdf,-13341171.20332269,4083465.254968919
5791,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",11 Apr 2002,"Holmgren, M.",Fledgling under Parental Care,,,2 fledglings under parental care,"in Scrophularia, Bacharis pil., Radish, Nightshade",34.40786,-119.84956,20,13,,Campus Lagoon 11 April 2002.pdf,-13341591.990997886,4083700.0252125417
5792,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",12 Apr 2002,"Holmgren, M.",Fledgling under Parental Care,,,pair adults with fledgling,,34.40926,-119.84889,20,12,,Campus Lagoon 11 April 2002.pdf,-13341517.406939056,4083888.924356037
5793,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",18 Apr 2002,"Holmgren, M.",Fledgling under Parental Care,,,"fledgling detected by call, adult nearby",,34.41078,-119.85101,20,9,,Campus Lagoon 18 April 2002.pdf,-13341753.404259538,4084094.0184343364
5796,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",24 Apr 2002,"Holmgren, M.",Fledgling under Parental Care,,,sounds of begging fledglings,,34.4058,-119.84503,65,20,,Campus Lagoon bird survey on 24 April 2002 in CCBER Field Note Archive,-13341087.713704593,4083422.079363746
5858,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB Campus Lagoon",17 Apr 2003,"Holmgren, M.",Juvenile Independent,,,"juvenile semi-independent, full-tailed",,34.40809,-119.84722,20,12,,CCBER Field Note Archive,-13341331.503389431,4083731.058426235
6085,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Pedro Ck",29 Jun 2003,"Holmgren, M.",Carrying Food,,,carrying food to calling fledgling not seen,,34.45186,-119.84254,25,26,,San Pedro 29 June 03.pdf,-13340810.528172519,4089638.368195944
6169,Song Sparrow,SOSP,Melospiza melodia,"Santa Ynez Mtns, Kinevan Rd",9 Jul 1995,"Holmgren, M.",Carrying Food,,,"carrying food, trying to get to a nest","Between San Marcos Pass and the upper bridge at Kinevan Ranch entrance, then including a segment of Kinevan Ranch. With C. Holzapfel, J. Gallo",34.50712,-119.8248,160,627,,S40372896,-13338835.720405847,4097100.8211014457
6307,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck nr Cathedral Oaks",8 Jun 1997,"Holmgren, M.",Fledgling under Parental Care,,,fledgling under care of adult,between Cathedral Oaks Rd and Berkeley,34.44873,-119.81536,300,24,,San Jose Creek 8 June 1997.pdf,-13337784.864412758,4089215.832760945
6314,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",5 Jun 2000,"Holmgren, M.",Feeding Fledgling,,,2 fledglings being fed by adult,from North Patterson into Ag land to the north,34.45934,-119.80893,225,36,,San Jose Ck 5 June 2000.pdf,-13337069.080086958,4090648.1975356084
6321,Song Sparrow,SOSP,Melospiza melodia,"Goleta, San Jose Ck",5 Jun 2000,"Holmgren, M.",Feeding Fledgling,,,fledgling being fed,between North Patterson and Cathedral Oaks Rd,34.4545,-119.81196,320,31,,San Jose Ck 5 June 2000.pdf,-13337406.37814406,4089994.768222356
6362,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Dunes",2 Mar 1997,"Holmgren, M.",Egg in Nest,Bee plant and Calif. Sage,0.76,"female in attendance, 3 eggs.",,34.41204,-119.87996,200,7,,Devereux 2 March 1997.pdf,-13344976.103518004,4084264.0334560843
6512,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Andree Clark Bird Refuge",19 Apr 2018,"Holmgren, M.",Carrying Nesting Material,,,Tearing off a bill full of thin fibers from edge of fallen palm branch,Flew to willows or tules.,34.421209,-119.65692,5,2,,S44726313,-13320147.404291471,4085501.3072132044
6551,Song Sparrow,SOSP,Melospiza melodia,"Ellwood, Devereux Creek nr Coronado",25 Apr 2018,"Schneekloth, P.",Delivering Food to Nest or Cavity,,,"Two adult Song Sparrows did ""broken wing"" display. Later one was seen carrying food. The bird dove deep into nearby brush where I lost track of it.",ust east of the end of Coronado Dr.,34.42352,-119.88935,5,8,,ID327,-13346021.393536553,4085813.1772029856
6633,Song Sparrow,SOSP,Melospiza melodia,"Goleta, 6570 Camino Venturoso",3 May 2018,"Lewis, A.",Juvenile Independent,,,Appeared at feeder,First fledgling or juvenile SoSp I've seen this spring.,34.44625,-119.85406,25,28,https://goo.gl/EctLWJ,,-13342092.928706458,4088881.0555441766
6709,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Bohnett Park",22 May 2018,"Pearlman, K.",Feeding Fledgling,,,Adult feeding fledgling on low (~2 m. height) oak tree branch overhanging creek. Then both birds flew off.,Photo shows juvenile just after feeding event.,34.4173,-119.7129,5,18,https://goo.gl/hL97qA,ID430,-13326379.06938608,4084973.806370852
6759,Song Sparrow,SOSP,Melospiza melodia,"Santa Maria, Jim May Park",20 May 2018,"Chavez, J.",Carrying Nesting Material,,,Observed one adult carrying grassy nest material,,34.97453,-120.42483,2,67,,S45862328,-13405630.754466536,4160420.4112658734
6854,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",4 Jun 2018,"O'Loghlen, A.",Carrying Fecal Sac,Salicornia,0.1,Adult carried food into Salicornia then flew out holding fecal sac. Again 3x delivered food.,"Holmgren, M. also present",34.41513,-119.87437,15,2,,,-13344353.827564469,4084680.9858996384
6900,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",19 Jun 2018,"Holmgren, M.",Feeding Fledgling,,,"2 fresh fledglings, one being fed by adult.",,34.41206,-119.87659,10,3,https://goo.gl/HXjaqA,ID528,-13344600.956834031,4084266.7321278728
6934,Song Sparrow,SOSP,Melospiza melodia,"Ellwood Mesa, East",8 May 1994,"Holmgren, M.",Nestling in Nest,,,"""feeding nestling""","NE corner of Ellwood Mesa, in Devereux Creek wetlands (known in 1994 as Doty parcel)",34.42164,-119.88527,50,3,,South Parcel 8 May 1994.pdf,-13345567.210014116,4085559.4701099535
6936,Song Sparrow,SOSP,Melospiza melodia,"Goleta, West Devereux (by 2016 known as North Campus Open Space (NCOS))",9 May 1994,"Holmgren, M.",Carrying Food,,,"""carrying food""",,34.41836,-119.88232,50,14,,South Parcel 8 May 1994.pdf,-13345238.817516277,4085116.8458611188
6992,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Lake Los Carneros",29 Jun 2018,"Holmgren, M.",Fledgling with Presumed Parent,,,Fledgling too young to not be under parental care. Parent not seen.,S46880746,34.44282,-119.84816,50,23,,ID595,-13341436.143710777,4088418.0534336185
7028,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Andree Clark Bird Refuge",1 Jul 2018,"Holmgren, M.",Fledgling with Presumed Parent,,,Fledgling with half tail. Adult nearby singing.,With L. Gaskin.,34.4221,-119.65924,10,2,,,-13320405.665510114,4085621.5468502394
7029,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Andree Clark Bird Refuge",1 Jul 2018,"Holmgren, M.",Carrying Nesting Material,,,"Adult carrying wad of stems with seeds, flew into Atriplex.",With L. Gaskin.,34.42217,-119.65925,10,2,,,-13320406.77870502,4085630.9933406594
7140,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB",19 Jun 2018,"Turner, T.",Feeding Fledgling,,,Fledgling cowbird was begging and being fed by a Song Sparrow,Geology courtyard,34.412918,-119.843854,2,15,,,-13340956.801983422,4084382.505755243
7196,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB, Manzanita Village",10 May 2005,"Thomson, G.",Egg in Nest,,,Pair at nest with 4 eggs,General Lagoon Notes.doc,34.40981,-119.8508,25,7,,ID703,-13341730.027166473,4083963.135598816
7333,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Bell Cyn at Hwy 101 N",15 Apr 1974,"Schroeder, D.",Nestling in Nest,bridge,,Nest with nestlings near bridge,Site B068N,34.43331,-119.91223,30,7,,Schroeder nest records,-13348568.3834859,4087134.4356156825
7470,Song Sparrow,SOSP,Melospiza melodia,"Santa Barbara, Andree Clark Bird Refuge",24 May 2017,"Kisner, D.",Carrying Food,,,Food carry,,34.42155,-119.65788,10,0,,,-13320254.271002633,4085547.3247007164
7550,Song Sparrow,SOSP,Melospiza melodia,"Santa Cruz Island, Scorpion Canyon",1 Mar 2019,"Kreisberg, A.",Copulation,Coyotebrush,,Copulation observed in a coyote brush in Scorpion Canyon,eBird: S53399669,34.041,-119.574,2,36,,ID747,-13310916.792114895,4034308.653928679
7741,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Devereux Campus",7 Apr 2019,"O'Loghlen, A.",Carrying Food,,,"Pair of adults, one of which was gathering and carrying food.",,34.41029,-119.87398,3,9,https://tinyurl.com/yyawpne8,ID804,-13344310.41296306,4084027.9021730814
7742,Song Sparrow,SOSP,Melospiza melodia,"Goleta, Mentor Dr",9 Apr 2019,"Fontaine, D.",Fledgling under Parental Care,,,"Fledgling on top of a bush making repeated high pitched calls (likely begging). Adult flew next to it and issued alarmed (""chup"" calls), likely at me.",Bermant Development Company next to Goleta Hospital,34.43337,-119.81296,50,13,,ID805,-13337517.697634855,4087142.533692902
7777,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB",13 Apr 2019,"DeVille, M.",Feeding Fledgling,,,Adult feeding fledgling multiple times. Fledgling following parent around.,With Emma DeBecker. Courtyard behind Student Resource Building,34.4125,-119.8525,5,14,https://tinyurl.com/y2z5d3pf,ID840,-13341919.270300822,4084326.103070474
7802,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR",18 Apr 2019,"Holmgren, M.",Delivering Food to Nest or Cavity,,,carrying larvae and trying to get to a grassy location,Did not see final delivery,34.41295,-119.87962,5,8,https://tinyurl.com/y63uvbdj,ID864,-13344938.254891133,4084386.8236757405
7870,Song Sparrow,SOSP,Melospiza melodia,"Ellwood, Coronado Butterfly Preserve",20 Apr 2019,"Compton, D.",Carrying Nesting Material,,,"One individual gathering a large wad of fine material for nesting, with apparent mate in close association. Nest location not seen.",in Eucs near southern extension of Santa Barbara Shores Dr. eBird S55185528,34.42334,-119.89334,20,10,,ID926,-13346465.558304818,4085788.8858513744
7879,Song Sparrow,SOSP,Melospiza melodia,"Goleta, COPR, Devereux Slough",27 Apr 2019,"Compton, D.",Fledgling Begging,,,Persistently begging fledgling seen in willow scrub with parent in close attendance.,eBird S55476447,34.41304,-119.875,20,7,,ID936,-13344423.958843669,4084398.9678359977
7934,Song Sparrow,SOSP,Melospiza melodia,"San Marcos Foothills, Central",4 May 2019,"Holmgren, M.",Carrying Food,,,Adults making back and forth trips carrying food to this approximate location. Pair very aggressive in defending site.,No nest located. Atascadero Ck.,34.46215,-119.76122,15,120,,ID990,-13331758.02718121,4091027.5819338765
8010,Song Sparrow,SOSP,Melospiza melodia,"San Marcos Foothills, East",14 May 2019,"Mulroy, M.",Fledgling under Parental Care,,,At least 3 recent fledglings with adults nearby.,Fledglings in riparian veg and adjacent mustard/poison hemlock along Cieneguitas Creek.,34.45846,-119.75385,5,103,,ID1041,-13330937.602534065,4090529.389388686
8041,Song Sparrow,SOSP,Melospiza melodia,"Goleta, North Campus Open Space (NCOS)",17 May 2019,"Holmgren, M.",Fledgling with Presumed Parent,,0,"2 fledglings or juvs in tules, probable parent nearby.",Whittier Ditch,34.42188,-119.87306,10,4,,ID1082,-13344207.999031529,4085591.8579318402
8045,Song Sparrow,SOSP,Melospiza melodia,"Isla Vista, UCSB West Campus",9 May 2019,"Compton, D.",Juvenile Independent,,,"No adults nearby, no begging; on its own for several minutes.",North Finger. eBird S56046466,34.41353,-119.86987,20,7,,ID1083,-13343852.889855903,4084465.0862710974
8047,Song Sparrow,SOSP,Melospiza melodia,"Goleta, UCSB, nr Events Center",15 May 2019,"Compton, D.",Fledgling under Parental Care,,,"Saw continually begging fledgling, which dropped into hedge and kept begging. Then saw an adult merge from the area and wipe its bill. On 24 May 2019, Compton saw pair feeding fledgling.",eBird S56323302,34.41352,-119.85166,20,13,,ID1085,-13341825.761928555,4084463.736911405
8090,Song Sparrow,SOSP,Melospiza melodia,"San Marcos Foothills, East",21 May 2019,"Mulroy, M.",Carrying Nesting Material,,,Observed adult with nest material in its beak along Cieneguitas Creek.,,34.45784,-119.75339,5,102,,ID1122,-13330886.3955683,4090445.684400694
8117,Song Sparrow,SOSP,Melospiza melodia,"Ellwood, Devereux Creek nr Coronado",22 May 2019,"Holmgren, M.",Carrying Food,,,Carrying food,,34.423165,-119.891359,10,10,,,-13346245.034393556,4085765.269309669
